source,target,season,episode,episode_code,episode_title,weight
Cameron,Cuddy,3,1,03x01,Meaning,1
Chase,House,3,2,03x02,Cane & Able,59
Cuddy,House,3,2,03x02,Cane & Able,41
Chase,Clancy,3,2,03x02,Cane & Able,37
Foreman,House,3,2,03x02,Cane & Able,33
Cameron,House,3,2,03x02,Cane & Able,31
House,Wilson,3,2,03x02,Cane & Able,23
Cameron,Foreman,3,2,03x02,Cane & Able,16
Cameron,Cuddy,3,2,03x02,Cane & Able,16
Cuddy,Wilson,3,2,03x02,Cane & Able,15
Chase,Foreman,3,2,03x02,Cane & Able,15
Cameron,Richard,3,2,03x02,Cane & Able,13
Dad,Mom,3,2,03x02,Cane & Able,11
Chase,Mom,3,2,03x02,Cane & Able,11
Clancy,Dad,3,2,03x02,Cane & Able,9
Clancy,Mom,3,2,03x02,Cane & Able,7
Cameron,Chase,3,2,03x02,Cane & Able,7
Chase,Dad,3,2,03x02,Cane & Able,6
Cameron,Wilson,3,2,03x02,Cane & Able,4
House,Mom,3,2,03x02,Cane & Able,4
Clancy,House,3,2,03x02,Cane & Able,3
Clancy,Foreman,3,2,03x02,Cane & Able,3
Foreman,Mom,3,2,03x02,Cane & Able,2
Brenda,Cameron,3,2,03x02,Cane & Able,2
Dad,House,3,2,03x02,Cane & Able,2
Chase,Wilson,3,2,03x02,Cane & Able,1
Dad,Foreman,3,2,03x02,Cane & Able,1
Alien,House,3,2,03x02,Cane & Able,1
Alien,Clancy,3,2,03x02,Cane & Able,1
Cameron,House,3,3,03x03,Informed Consent,83
Foreman,House,3,3,03x03,Informed Consent,47
Chase,House,3,3,03x03,Informed Consent,38
House,Powell,3,3,03x03,Informed Consent,30
Cameron,Powell,3,3,03x03,Informed Consent,28
Chase,Foreman,3,3,03x03,Informed Consent,22
House,Wilson,3,3,03x03,Informed Consent,22
Ezra,House,3,3,03x03,Informed Consent,18
Cuddy,House,3,3,03x03,Informed Consent,17
Cameron,Ezra,3,3,03x03,Informed Consent,12
Cameron,Foreman,3,3,03x03,Informed Consent,10
Ali,House,3,3,03x03,Informed Consent,10
Dad,House,3,3,03x03,Informed Consent,9
Cameron,Chase,3,3,03x03,Informed Consent,5
Dad,Daughter,3,3,03x03,Informed Consent,3
Daughter,House,3,3,03x03,Informed Consent,3
Chase,Ezra,3,3,03x03,Informed Consent,3
Chase,Powell,3,3,03x03,Informed Consent,2
Cameron,Nurse,3,3,03x03,Informed Consent,2
Ezra,Foreman,3,3,03x03,Informed Consent,2
Doctor,House,3,3,03x03,Informed Consent,1
Chase,Either,3,3,03x03,Informed Consent,1
Cameron,Either,3,3,03x03,Informed Consent,1
Chase,Dad,3,3,03x03,Informed Consent,1
Powell,Wilson,3,3,03x03,Informed Consent,1
Cameron,Wilson,3,3,03x03,Informed Consent,1
Ali,Ezra,3,3,03x03,Informed Consent,1
Cuddy,Ezra,3,3,03x03,Informed Consent,1
Cuddy,House,3,4,03x04,Lines In The Sand,80
Foreman,House,3,4,03x04,Lines In The Sand,55
Cameron,House,3,4,03x04,Lines In The Sand,39
Ali,House,3,4,03x04,Lines In The Sand,36
House,Wilson,3,4,03x04,Lines In The Sand,25
Chase,House,3,4,03x04,Lines In The Sand,22
Dominic,House,3,4,03x04,Lines In The Sand,18
Cameron,Chase,3,4,03x04,Lines In The Sand,13
Cuddy,Wilson,3,4,03x04,Lines In The Sand,13
Dominic,Sarah,3,4,03x04,Lines In The Sand,12
Dominic,Foreman,3,4,03x04,Lines In The Sand,11
Chase,Foreman,3,4,03x04,Lines In The Sand,8
Cameron,Foreman,3,4,03x04,Lines In The Sand,8
Foreman,Wilson,3,4,03x04,Lines In The Sand,8
House,Sarah,3,4,03x04,Lines In The Sand,7
Cameron,Wilson,3,4,03x04,Lines In The Sand,4
Foreman,Sarah,3,4,03x04,Lines In The Sand,3
Cuddy,Foreman,3,4,03x04,Lines In The Sand,2
Chase,Nurse,3,4,03x04,Lines In The Sand,2
House,Surgeon,3,4,03x04,Lines In The Sand,2
Dominic,Patient 1,3,4,03x04,Lines In The Sand,1
Patient 1,Sarah,3,4,03x04,Lines In The Sand,1
Foreman,Patient 2,3,4,03x04,Lines In The Sand,1
Ali,Cameron,3,4,03x04,Lines In The Sand,1
Ali,Foreman,3,4,03x04,Lines In The Sand,1
Brenda,Foreman,3,4,03x04,Lines In The Sand,1
Brenda,House,3,4,03x04,Lines In The Sand,1
Sarah,Wilson,3,4,03x04,Lines In The Sand,1
Cameron,Dominic,3,4,03x04,Lines In The Sand,1
Chase,Dominic,3,4,03x04,Lines In The Sand,1
Dominic,Wilson,3,4,03x04,Lines In The Sand,1
Foreman,House,3,5,03x05,Fools For Love,95
Cameron,House,3,5,03x05,Fools For Love,59
Foreman,Jeremy,3,5,03x05,Fools For Love,48
House,Tritter,3,5,03x05,Fools For Love,40
Chase,Foreman,3,5,03x05,Fools For Love,38
Chase,House,3,5,03x05,Fools For Love,31
House,Wilson,3,5,03x05,Fools For Love,27
Cuddy,House,3,5,03x05,Fools For Love,22
Foreman,Tracy,3,5,03x05,Fools For Love,19
House,Jeremy,3,5,03x05,Fools For Love,15
Jeremy,Tracy,3,5,03x05,Fools For Love,12
Cameron,Chase,3,5,03x05,Fools For Love,11
Jeremy,Wilson,3,5,03x05,Fools For Love,9
Foreman,Wendy,3,5,03x05,Fools For Love,8
Cameron,Foreman,3,5,03x05,Fools For Love,7
Tough Guy1,Tough Guy2,3,5,03x05,Fools For Love,5
Jeremy,Waiter,3,5,03x05,Fools For Love,5
Jeremy,Tough Guy2,3,5,03x05,Fools For Love,3
Jeremy's Dad,Tracy,3,5,03x05,Fools For Love,3
House,Wendy,3,5,03x05,Fools For Love,2
Wendy,Wilson,3,5,03x05,Fools For Love,2
Tough Guy1,Waitress,3,5,03x05,Fools For Love,1
Tracy,Waiter,3,5,03x05,Fools For Love,1
Jeremy,Toughguy1,3,5,03x05,Fools For Love,1
Cameron,Jeremy,3,5,03x05,Fools For Love,1
Chase,Jeremy,3,5,03x05,Fools For Love,1
Cuddy,Tracy,3,5,03x05,Fools For Love,1
Foreman,Jeremy's Dad,3,5,03x05,Fools For Love,1
Cuddy,Wilson,3,5,03x05,Fools For Love,1
Cuddy,Foreman,3,5,03x05,Fools For Love,1
Cuddy,Tritter,3,5,03x05,Fools For Love,1
Cameron,House,3,6,03x06,Que Serà Serà,67
Foreman,House,3,6,03x06,Que Serà Serà,44
Cameron,George,3,6,03x06,Que Serà Serà,42
House,Wilson,3,6,03x06,Que Serà Serà,34
Cameron,Foreman,3,6,03x06,Que Serà Serà,28
George,House,3,6,03x06,Que Serà Serà,22
House,Tritter,3,6,03x06,Que Serà Serà,18
Chase,Foreman,3,6,03x06,Que Serà Serà,17
Cameron,Chase,3,6,03x06,Que Serà Serà,16
Foreman,George,3,6,03x06,Que Serà Serà,16
Tritter,Wilson,3,6,03x06,Que Serà Serà,14
Cameron,Sophie,3,6,03x06,Que Serà Serà,11
House,Patient,3,6,03x06,Que Serà Serà,10
Cuddy,House,3,6,03x06,Que Serà Serà,10
House,Lawyer,3,6,03x06,Que Serà Serà,10
Chase,House,3,6,03x06,Que Serà Serà,7
Fireman4,Paramedic,3,6,03x06,Que Serà Serà,6
Cameron,Cuddy,3,6,03x06,Que Serà Serà,6
Fireman1,Fireman4,3,6,03x06,Que Serà Serà,4
Cameron,Wilson,3,6,03x06,Que Serà Serà,3
Fireman1,Fireman2,3,6,03x06,Que Serà Serà,2
Fireman1,Fireman3,3,6,03x06,Que Serà Serà,2
Fireman5,Paramedic,3,6,03x06,Que Serà Serà,2
Fireman6,Paramedic,3,6,03x06,Que Serà Serà,2
Fireman1,Paramedic,3,6,03x06,Que Serà Serà,2
Chase,Cuddy,3,6,03x06,Que Serà Serà,2
Cuddy,Foreman,3,6,03x06,Que Serà Serà,2
Brenda,Cameron,3,6,03x06,Que Serà Serà,2
Foreman,Nurse,3,6,03x06,Que Serà Serà,2
Fireman1,Fireman5,3,6,03x06,Que Serà Serà,1
Fireman4,Fireman5,3,6,03x06,Que Serà Serà,1
Cuddy,Fireman4,3,6,03x06,Que Serà Serà,1
Cuddy,Vagrant,3,6,03x06,Que Serà Serà,1
Chase,Sophie,3,6,03x06,Que Serà Serà,1
Patient,Sophie,3,6,03x06,Que Serà Serà,1
Cameron,Tritter,3,6,03x06,Que Serà Serà,1
George,Lawyer,3,6,03x06,Que Serà Serà,1
Brenda,George,3,6,03x06,Que Serà Serà,1
Brenda,House,3,6,03x06,Que Serà Serà,1
Gabe,House,3,7,03x07,Son of Coma Guy,75
House,Wilson,3,7,03x07,Son of Coma Guy,61
Foreman,House,3,7,03x07,Son of Coma Guy,22
Gabe,Wilson,3,7,03x07,Son of Coma Guy,19
Cameron,Foreman,3,7,03x07,Son of Coma Guy,18
Cameron,Chase,3,7,03x07,Son of Coma Guy,15
Cuddy,House,3,7,03x07,Son of Coma Guy,13
Cameron,Kyle,3,7,03x07,Son of Coma Guy,12
Mrs Schaeffer,Wilson,3,7,03x07,Son of Coma Guy,9
Chase,House,3,7,03x07,Son of Coma Guy,8
Cameron,Tritter,3,7,03x07,Son of Coma Guy,8
Cuddy,Gabe,3,7,03x07,Son of Coma Guy,7
Chase,Foreman,3,7,03x07,Son of Coma Guy,6
Chase,Tritter,3,7,03x07,Son of Coma Guy,6
Foreman,Tritter,3,7,03x07,Son of Coma Guy,6
House,Kyle,3,7,03x07,Son of Coma Guy,5
Cameron,House,3,7,03x07,Son of Coma Guy,4
Foreman,Kyle,3,7,03x07,Son of Coma Guy,4
Kyle,Wilson,3,7,03x07,Son of Coma Guy,2
Chase,Kyle,3,7,03x07,Son of Coma Guy,2
House,Tritter,3,7,03x07,Son of Coma Guy,2
Foreman,House,3,8,03x08,Whack-a-mole,53
Cameron,House,3,8,03x08,Whack-a-mole,39
Foreman,Jack,3,8,03x08,Whack-a-mole,38
Chase,House,3,8,03x08,Whack-a-mole,36
House,Wilson,3,8,03x08,Whack-a-mole,28
House,Jack,3,8,03x08,Whack-a-mole,24
Cuddy,House,3,8,03x08,Whack-a-mole,23
Foreman,Kama,3,8,03x08,Whack-a-mole,19
Cameron,Foreman,3,8,03x08,Whack-a-mole,15
Lawyer,Wilson,3,8,03x08,Whack-a-mole,14
Cameron,Chase,3,8,03x08,Whack-a-mole,12
Cameron,Wilson,3,8,03x08,Whack-a-mole,12
Chase,Foreman,3,8,03x08,Whack-a-mole,9
Jack,Will,3,8,03x08,Whack-a-mole,8
House,Will,3,8,03x08,Whack-a-mole,7
Chase,Ralphie,3,8,03x08,Whack-a-mole,7
Cuddy,Wilson,3,8,03x08,Whack-a-mole,6
Girl,Jack,3,8,03x08,Whack-a-mole,5
Beth,Wilson,3,8,03x08,Whack-a-mole,5
House,Nurse,3,8,03x08,Whack-a-mole,5
Girl,Paramedic 1,3,8,03x08,Whack-a-mole,4
Jack,Kama,3,8,03x08,Whack-a-mole,4
Beth,Cameron,3,8,03x08,Whack-a-mole,4
Chase,Jack,3,8,03x08,Whack-a-mole,3
Marko,Wilson,3,8,03x08,Whack-a-mole,3
House,Kama,3,8,03x08,Whack-a-mole,2
Foreman,Wilson,3,8,03x08,Whack-a-mole,2
Elderly Guy,House,3,8,03x08,Whack-a-mole,2
Jack,Ralphie & Jack,3,8,03x08,Whack-a-mole,1
Ralphie,Ralphie & Jack,3,8,03x08,Whack-a-mole,1
Paramedic 1,Ralphie,3,8,03x08,Whack-a-mole,1
Boy,Girl,3,8,03x08,Whack-a-mole,1
Boy,Paramedic 1,3,8,03x08,Whack-a-mole,1
Officer,Wilson,3,8,03x08,Whack-a-mole,1
Chase,Will,3,8,03x08,Whack-a-mole,1
Cameron,Jack,3,8,03x08,Whack-a-mole,1
Kama,Will,3,8,03x08,Whack-a-mole,1
Patient,Wilson,3,8,03x08,Whack-a-mole,1
Cuddy,House,3,9,03x09,Finding Judas,39
Edie,Rob,3,9,03x09,Finding Judas,36
Chase,House,3,9,03x09,Finding Judas,26
Chase,Foreman,3,9,03x09,Finding Judas,24
House,Judge,3,9,03x09,Finding Judas,20
Cuddy,Wilson,3,9,03x09,Finding Judas,20
Cameron,House,3,9,03x09,Finding Judas,19
Foreman,House,3,9,03x09,Finding Judas,19
Cuddy,Tritter,3,9,03x09,Finding Judas,17
Edie,House,3,9,03x09,Finding Judas,17
Cameron,Chase,3,9,03x09,Finding Judas,16
Chase,Tritter,3,9,03x09,Finding Judas,14
Cuddy,Foreman,3,9,03x09,Finding Judas,12
Alice,Rob,3,9,03x09,Finding Judas,10
Cameron,Foreman,3,9,03x09,Finding Judas,10
House,Rob,3,9,03x09,Finding Judas,10
Cameron,Tritter,3,9,03x09,Finding Judas,9
Cameron,Edie,3,9,03x09,Finding Judas,8
Cuddy,Edie,3,9,03x09,Finding Judas,8
House,Wilson,3,9,03x09,Finding Judas,7
Alice,Cuddy,3,9,03x09,Finding Judas,7
Edie,Foreman,3,9,03x09,Finding Judas,6
Foreman,Tritter,3,9,03x09,Finding Judas,6
Chase,Rob,3,9,03x09,Finding Judas,5
Chase,Edie,3,9,03x09,Finding Judas,5
Cuddy,Judge,3,9,03x09,Finding Judas,5
Chase,Wilson,3,9,03x09,Finding Judas,5
Alice,Edie,3,9,03x09,Finding Judas,4
Alice,House,3,9,03x09,Finding Judas,4
Foreman,Rob,3,9,03x09,Finding Judas,3
Cuddy,Rob,3,9,03x09,Finding Judas,3
Cameron,Rob,3,9,03x09,Finding Judas,1
Cuddy,Female Donor,3,9,03x09,Finding Judas,1
Edie,Judge,3,9,03x09,Finding Judas,1
Judge,Rob,3,9,03x09,Finding Judas,1
Cuddy,Nurse,3,9,03x09,Finding Judas,1
House,Tritter,3,9,03x09,Finding Judas,1
House,Wilson,3,10,03x10,Merry Little Christmas,47
Cuddy,House,3,10,03x10,Merry Little Christmas,41
Cameron,House,3,10,03x10,Merry Little Christmas,39
House,Maddy,3,10,03x10,Merry Little Christmas,33
Cameron,Wilson,3,10,03x10,Merry Little Christmas,30
Doctor,House,3,10,03x10,Merry Little Christmas,26
Cuddy,Wilson,3,10,03x10,Merry Little Christmas,25
Foreman,House,3,10,03x10,Merry Little Christmas,24
Foreman,Wilson,3,10,03x10,Merry Little Christmas,15
Cuddy,Foreman,3,10,03x10,Merry Little Christmas,13
Tritter,Wilson,3,10,03x10,Merry Little Christmas,12
Chase,House,3,10,03x10,Merry Little Christmas,12
Chase,Foreman,3,10,03x10,Merry Little Christmas,11
Maddy,Wilson,3,10,03x10,Merry Little Christmas,11
Cameron,Cuddy,3,10,03x10,Merry Little Christmas,10
House,Tritter,3,10,03x10,Merry Little Christmas,9
Abigail,House,3,10,03x10,Merry Little Christmas,9
Abigail,Maddy,3,10,03x10,Merry Little Christmas,8
Cameron,Foreman,3,10,03x10,Merry Little Christmas,8
House,Little Girl,3,10,03x10,Merry Little Christmas,7
Cameron,Maddy,3,10,03x10,Merry Little Christmas,5
Abigail,Cameron,3,10,03x10,Merry Little Christmas,5
Cameron,Chase,3,10,03x10,Merry Little Christmas,5
Cuddy,Little Girl,3,10,03x10,Merry Little Christmas,5
Abigail,Foreman,3,10,03x10,Merry Little Christmas,4
Chase,Cuddy,3,10,03x10,Merry Little Christmas,3
House,Mrs Zebalusky,3,10,03x10,Merry Little Christmas,3
House,Pharmacist,3,10,03x10,Merry Little Christmas,3
Cuddy,Maddy,3,10,03x10,Merry Little Christmas,1
Chase,Wilson,3,10,03x10,Merry Little Christmas,1
Mrs Zebalusky,Wilson,3,10,03x10,Merry Little Christmas,1
Maddy,Tritter,3,10,03x10,Merry Little Christmas,1
Cameron,Derek,3,11,03x11,Words and Deeds,35
House,Wilson,3,11,03x11,Words and Deeds,29
Cameron,House,3,11,03x11,Words and Deeds,25
Cuddy,House,3,11,03x11,Words and Deeds,24
Foreman,House,3,11,03x11,Words and Deeds,23
Cuddy,Prosecutor,3,11,03x11,Words and Deeds,22
Cameron,Foreman,3,11,03x11,Words and Deeds,21
Cameron,Chase,3,11,03x11,Words and Deeds,20
Chase,House,3,11,03x11,Words and Deeds,19
Amy,Cameron,3,11,03x11,Words and Deeds,17
House,Tritter,3,11,03x11,Words and Deeds,16
Amy,Derek,3,11,03x11,Words and Deeds,13
House,Judge,3,11,03x11,Words and Deeds,11
Chase,Foreman,3,11,03x11,Words and Deeds,11
Amy,Brock,3,11,03x11,Words and Deeds,5
Brock,Derek,3,11,03x11,Words and Deeds,5
Defence Lawyer,House,3,11,03x11,Words and Deeds,5
Derek,Foreman,3,11,03x11,Words and Deeds,5
House,Therapist,3,11,03x11,Words and Deeds,5
House,Voldemort,3,11,03x11,Words and Deeds,3
Brock,Cameron,3,11,03x11,Words and Deeds,3
Prosecuter,Tritter,3,11,03x11,Words and Deeds,3
Cuddy,Judge,3,11,03x11,Words and Deeds,3
Amy,Foreman,3,11,03x11,Words and Deeds,2
Cameron,Judge,3,11,03x11,Words and Deeds,2
Defence Lawyer,Tritter,3,11,03x11,Words and Deeds,2
Defence Lawyer,Prosecutor,3,11,03x11,Words and Deeds,2
Judge,Prosecutor,3,11,03x11,Words and Deeds,2
Brock,Random Firefighter,3,11,03x11,Words and Deeds,1
Amy,Random Firefighter,3,11,03x11,Words and Deeds,1
Therapist,Woman,3,11,03x11,Words and Deeds,1
Cameron,Nurse,3,11,03x11,Words and Deeds,1
Amy,Nurse,3,11,03x11,Words and Deeds,1
Anethesiologist,Cameron,3,11,03x11,Words and Deeds,1
Anethesiologist,Foreman,3,11,03x11,Words and Deeds,1
Foreman,Prosecution,3,11,03x11,Words and Deeds,1
Judge,Prosecution,3,11,03x11,Words and Deeds,1
Chase,Defence Lawyer,3,11,03x11,Words and Deeds,1
Foreman,Judge,3,11,03x11,Words and Deeds,1
Cuddy,Defence Lawyer,3,11,03x11,Words and Deeds,1
House,Prosecutor,3,11,03x11,Words and Deeds,1
Cuddy,Tritter,3,11,03x11,Words and Deeds,1
Judge,Tritter,3,11,03x11,Words and Deeds,1
Cuddy,Wilson,3,11,03x11,Words and Deeds,1
Eve,House,3,12,03x12,"One Day, One Room",171
Cuddy,House,3,12,03x12,"One Day, One Room",70
Cameron,Homeless Old Guy,3,12,03x12,"One Day, One Room",44
House,Wilson,3,12,03x12,"One Day, One Room",21
Cameron,House,3,12,03x12,"One Day, One Room",18
Cuddy,Eve,3,12,03x12,"One Day, One Room",12
Foreman,House,3,12,03x12,"One Day, One Room",11
Chase,House,3,12,03x12,"One Day, One Room",9
House,Sherlock Nose,3,12,03x12,"One Day, One Room",8
Cameron,Foreman,3,12,03x12,"One Day, One Room",8
Hiccup Guy,House,3,12,03x12,"One Day, One Room",6
Dr Stone,House,3,12,03x12,"One Day, One Room",6
House,Runny-nose Guy,3,12,03x12,"One Day, One Room",5
Doctor,House,3,12,03x12,"One Day, One Room",5
House,Stomach Lady,3,12,03x12,"One Day, One Room",3
House,Tongue Guy,3,12,03x12,"One Day, One Room",2
House,Pulse Dude,3,12,03x12,"One Day, One Room",2
Bashful Old Lady,House,3,12,03x12,"One Day, One Room",2
Fifty-buck Dad,House,3,12,03x12,"One Day, One Room",2
Fifty-buck Son,House,3,12,03x12,"One Day, One Room",2
Cuddy,Dr Stone,3,12,03x12,"One Day, One Room",2
Ear Guy,Nurse,3,12,03x12,"One Day, One Room",1
House,Pharmacist,3,12,03x12,"One Day, One Room",1
House,Marko,3,12,03x12,"One Day, One Room",1
Cuddy,Marko,3,12,03x12,"One Day, One Room",1
Cameron,Cuddy,3,12,03x12,"One Day, One Room",1
Dad,House,3,12,03x12,"One Day, One Room",1
Cuddy,Dad,3,12,03x12,"One Day, One Room",1
House,Old Guy,3,12,03x12,"One Day, One Room",1
Cameron,Chase,3,12,03x12,"One Day, One Room",1
Chase,Foreman,3,12,03x12,"One Day, One Room",1
Foreman,House,3,13,03x13,Needle In a Haystack,68
Foreman,Stevie,3,13,03x13,Needle In a Haystack,68
Cuddy,House,3,13,03x13,Needle In a Haystack,32
Cameron,House,3,13,03x13,Needle In a Haystack,25
House,Wilson,3,13,03x13,Needle In a Haystack,24
Leah,Stevie,3,13,03x13,Needle In a Haystack,20
Cameron,Foreman,3,13,03x13,Needle In a Haystack,20
House,Whitner,3,13,03x13,Needle In a Haystack,19
House,Mother,3,13,03x13,Needle In a Haystack,17
Foreman,Judy,3,13,03x13,Needle In a Haystack,17
Chase,House,3,13,03x13,Needle In a Haystack,16
Chase,Foreman,3,13,03x13,Needle In a Haystack,16
Foreman,Franklin,3,13,03x13,Needle In a Haystack,16
Foreman,Leah,3,13,03x13,Needle In a Haystack,15
Dr Simpson,House,3,13,03x13,Needle In a Haystack,14
Cameron,Stevie,3,13,03x13,Needle In a Haystack,12
Cop,Leah,3,13,03x13,Needle In a Haystack,7
Cameron,Chase,3,13,03x13,Needle In a Haystack,7
Chase,Woman,3,13,03x13,Needle In a Haystack,6
Judy,Leah,3,13,03x13,Needle In a Haystack,6
Chase,Stevie,3,13,03x13,Needle In a Haystack,5
Judy,Stevie,3,13,03x13,Needle In a Haystack,4
Franklin,Stevie,3,13,03x13,Needle In a Haystack,4
Franklin,Leah,3,13,03x13,Needle In a Haystack,4
Cop,Stevie,3,13,03x13,Needle In a Haystack,3
Man,Woman,3,13,03x13,Needle In a Haystack,3
Chase,Man,3,13,03x13,Needle In a Haystack,3
Cameron,Woman,3,13,03x13,Needle In a Haystack,3
Leah,Steve,3,13,03x13,Needle In a Haystack,2
Franklin,Judy,3,13,03x13,Needle In a Haystack,2
Stevie,Wilson,3,13,03x13,Needle In a Haystack,2
Dr Simpson,Foreman,3,13,03x13,Needle In a Haystack,2
House,Nurse,3,13,03x13,Needle In a Haystack,2
Franklin,House,3,13,03x13,Needle In a Haystack,2
Cameron,Leah,3,13,03x13,Needle In a Haystack,1
Cameron,Franklin,3,13,03x13,Needle In a Haystack,1
Cameron,Judy,3,13,03x13,Needle In a Haystack,1
Foreman,Nurse,3,13,03x13,Needle In a Haystack,1
Dr Simpson,Nurse,3,13,03x13,Needle In a Haystack,1
Foreman,House,3,14,03x14,Insensitive,56
House,Wilson,3,14,03x14,Insensitive,48
Cuddy,House,3,14,03x14,Insensitive,46
Hannah,House,3,14,03x14,Insensitive,34
Cameron,Chase,3,14,03x14,Insensitive,28
Cameron,House,3,14,03x14,Insensitive,27
Cynthia,Hannah,3,14,03x14,Insensitive,26
Cameron,Foreman,3,14,03x14,Insensitive,26
Chase,House,3,14,03x14,Insensitive,23
Foreman,Hannah,3,14,03x14,Insensitive,21
Cameron,Hannah,3,14,03x14,Insensitive,18
Cuddy,Don,3,14,03x14,Insensitive,18
Chase,Hannah,3,14,03x14,Insensitive,17
Chase,Foreman,3,14,03x14,Insensitive,13
Foreman,Wendy,3,14,03x14,Insensitive,10
House,Wendy,3,14,03x14,Insensitive,8
Don,House,3,14,03x14,Insensitive,7
Hannah,Operator,3,14,03x14,Insensitive,4
House,Surgeon,3,14,03x14,Insensitive,4
Cameron,Nurse,3,14,03x14,Insensitive,2
Cameron,Wilson,3,14,03x14,Insensitive,2
Bev,House,3,14,03x14,Insensitive,2
Female Surgeon,House,3,14,03x14,Insensitive,1
Foreman,House,3,15,03x15,Half-Wit,74
Cameron,House,3,15,03x15,Half-Wit,43
Chase,House,3,15,03x15,Half-Wit,37
House,Wilson,3,15,03x15,Half-Wit,29
House,Patrick,3,15,03x15,Half-Wit,25
Dr Obyedkov,Patrick,3,15,03x15,Half-Wit,23
Dr Obyedkov,House,3,15,03x15,Half-Wit,20
Cameron,Foreman,3,15,03x15,Half-Wit,19
Cameron,Chase,3,15,03x15,Half-Wit,16
Cuddy,House,3,15,03x15,Half-Wit,15
Dr Obyedkov,Foreman,3,15,03x15,Half-Wit,10
House,Patient,3,15,03x15,Half-Wit,10
Cuddy,Dr Medick,3,15,03x15,Half-Wit,9
Chase,Foreman,3,15,03x15,Half-Wit,8
Cuddy,Wilson,3,15,03x15,Half-Wit,6
Foreman,Patrick,3,15,03x15,Half-Wit,5
Foreman,Nurse,3,15,03x15,Half-Wit,4
Chase,Dr Obyedkov,3,15,03x15,Half-Wit,3
Chase,Patrick,3,15,03x15,Half-Wit,3
Cameron,Wilson,3,15,03x15,Half-Wit,2
Cameron,Voice,3,15,03x15,Half-Wit,1
Cameron,Dr Obyedkov,3,15,03x15,Half-Wit,1
House,Wilson,3,16,03x16,Top Secret,78
Cuddy,House,3,16,03x16,Top Secret,51
Cameron,Chase,3,16,03x16,Top Secret,45
Cameron,House,3,16,03x16,Top Secret,42
Foreman,House,3,16,03x16,Top Secret,36
Chase,House,3,16,03x16,Top Secret,33
House,Woman,3,16,03x16,Top Secret,21
Chase,Foreman,3,16,03x16,Top Secret,17
Cameron,Foreman,3,16,03x16,Top Secret,13
Foreman,John,3,16,03x16,Top Secret,12
John,Wilson,3,16,03x16,Top Secret,11
Chase,John,3,16,03x16,Top Secret,6
John,Marine 1,3,16,03x16,Top Secret,5
House,John,3,16,03x16,Top Secret,5
Cameron,John,3,16,03x16,Top Secret,4
Foreman,Wilson,3,16,03x16,Top Secret,4
Cuddy,Foreman,3,16,03x16,Top Secret,4
Chase,Wilson,3,16,03x16,Top Secret,3
Cameron,Wilson,3,16,03x16,Top Secret,2
Nurse,Wilson,3,16,03x16,Top Secret,2
Foreman,Nurse,3,16,03x16,Top Secret,2
House,Nurse,3,16,03x16,Top Secret,2
John,Nurse,3,16,03x16,Top Secret,2
Cuddy,Wilson,3,16,03x16,Top Secret,1
Chase,Cuddy,3,16,03x16,Top Secret,1
Cuddy,House,3,17,03x17,Fetal Position,101
Emma,House,3,17,03x17,Fetal Position,54
Cameron,House,3,17,03x17,Fetal Position,46
Chase,House,3,17,03x17,Fetal Position,27
Chase,Foreman,3,17,03x17,Fetal Position,27
Cameron,Chase,3,17,03x17,Fetal Position,26
Foreman,House,3,17,03x17,Fetal Position,25
Cuddy,Wilson,3,17,03x17,Fetal Position,22
Cameron,Cuddy,3,17,03x17,Fetal Position,20
Emma,Tyson,3,17,03x17,Fetal Position,18
Chase,Emma,3,17,03x17,Fetal Position,16
Cuddy,Emma,3,17,03x17,Fetal Position,11
Cuddy,Foreman,3,17,03x17,Fetal Position,10
Cameron,Emma,3,17,03x17,Fetal Position,7
Chase,Cuddy,3,17,03x17,Fetal Position,7
House,Surgeon,3,17,03x17,Fetal Position,5
Cameron,Foreman,3,17,03x17,Fetal Position,4
Cuddy,Surgeon,3,17,03x17,Fetal Position,3
Emma,Tyson Ritter,3,17,03x17,Fetal Position,2
Emma,Naomi,3,17,03x17,Fetal Position,1
Naomi,Tyson,3,17,03x17,Fetal Position,1
House,Phone,3,17,03x17,Fetal Position,1
Cuddy,House,3,18,03x18,Airborne,113
Cameron,Chase,3,18,03x18,Airborne,39
Fran,Robin,3,18,03x18,Airborne,34
House,Keo,3,18,03x18,Airborne,25
Robin,Wilson,3,18,03x18,Airborne,23
Cameron,Foreman,3,18,03x18,Airborne,19
House,Joy,3,18,03x18,Airborne,17
Fran,Wilson,3,18,03x18,Airborne,15
Air Chase,House,3,18,03x18,Airborne,11
Chase,Foreman,3,18,03x18,Airborne,9
Air Cameron,House,3,18,03x18,Airborne,7
Cuddy,Keo,3,18,03x18,Airborne,6
Cuddy,Joy,3,18,03x18,Airborne,6
Cameron,Wilson,3,18,03x18,Airborne,6
Chase,Wilson,3,18,03x18,Airborne,5
Foreman,Wilson,3,18,03x18,Airborne,4
Clueless Wife,House,3,18,03x18,Airborne,4
Air Cameron,Cuddy,3,18,03x18,Airborne,3
Air Foreman,House,3,18,03x18,Airborne,2
Cuddy,Noisy Girl,3,18,03x18,Airborne,1
House,Noisy Girl,3,18,03x18,Airborne,1
Air Chase,Air Foreman,3,18,03x18,Airborne,1
Air Cameron,Air Foreman,3,18,03x18,Airborne,1
