source,target,season,episode,episode_code,episode_title,weight
Apple,Frank's Wife,5,2,05x02,Not Cancer,4
House,Chase,5,2,05x02,Not Cancer,4
Thirteen,Apple,5,2,05x02,Not Cancer,3
Apple,Thirteen,5,2,05x02,Not Cancer,3
Thirteen,Taub,5,2,05x02,Not Cancer,3
Taub,Lucas,5,2,05x02,Not Cancer,3
Lucas,Taub,5,2,05x02,Not Cancer,3
Thirteen,Foreman,5,2,05x02,Not Cancer,2
Kutner,Taub,5,2,05x02,Not Cancer,2
Foreman,Apple,5,2,05x02,Not Cancer,2
Lucas,Foreman,5,2,05x02,Not Cancer,2
House,Nurse,5,2,05x02,Not Cancer,2
Nurse,House,5,2,05x02,Not Cancer,2
Lucas,Target,5,2,05x02,Not Cancer,2
Target,House,5,2,05x02,Not Cancer,2
House,Surgeon,5,2,05x02,Not Cancer,2
Thirteen,Kutner,5,2,05x02,Not Cancer,1
Kutner,Thirteen,5,2,05x02,Not Cancer,1
Foreman,Thirteen,5,2,05x02,Not Cancer,1
Taub,Foreman,5,2,05x02,Not Cancer,1
Foreman,Taub,5,2,05x02,Not Cancer,1
Taub,Thirteen,5,2,05x02,Not Cancer,1
Foreman,Lucas,5,2,05x02,Not Cancer,1
Taub,Apple,5,2,05x02,Not Cancer,1
Apple,Taub,5,2,05x02,Not Cancer,1
Mom,Thirteen,5,2,05x02,Not Cancer,1
House,Child's Voice,5,2,05x02,Not Cancer,1
Child's Voice,Lucas,5,2,05x02,Not Cancer,1
Kutner,Forman,5,2,05x02,Not Cancer,1
Forman,Kutner,5,2,05x02,Not Cancer,1
Target,House & Lucas,5,2,05x02,Not Cancer,1
House & Lucas,Target,5,2,05x02,Not Cancer,1
House,Target,5,2,05x02,Not Cancer,1
Target,Lucas,5,2,05x02,Not Cancer,1
Apple,Foreman,5,2,05x02,Not Cancer,1
Lucas,Chase,5,2,05x02,Not Cancer,1
Surgeon,House,5,2,05x02,Not Cancer,1
Taub,House,5,3,05x03,Adverse Events,44
House,Taub,5,3,05x03,Adverse Events,39
House,Lucas,5,3,05x03,Adverse Events,29
Lucas,House,5,3,05x03,Adverse Events,27
Cuddy,Lucas,5,3,05x03,Adverse Events,22
Lucas,Cuddy,5,3,05x03,Adverse Events,21
House,Thirteen,5,3,05x03,Adverse Events,17
Thirteen,House,5,3,05x03,Adverse Events,16
Kutner,House,5,3,05x03,Adverse Events,14
Thirteen,Taub,5,3,05x03,Adverse Events,13
Foreman,House,5,3,05x03,Adverse Events,11
Kutner,Taub,5,3,05x03,Adverse Events,10
House,Foreman,5,3,05x03,Adverse Events,10
House,Kutner,5,3,05x03,Adverse Events,9
Brandon,Thirteen,5,3,05x03,Adverse Events,9
Taub,Thirteen,5,3,05x03,Adverse Events,9
Taub,Kutner,5,3,05x03,Adverse Events,8
Thirteen,Brandon,5,3,05x03,Adverse Events,8
Taub,Brandon,5,3,05x03,Adverse Events,8
House,Brandon,5,3,05x03,Adverse Events,7
Rachel,Taub,5,3,05x03,Adverse Events,7
Brandon,House,5,3,05x03,Adverse Events,6
Taub,Rachel,5,3,05x03,Adverse Events,6
Susan,Anthony,5,3,05x03,Adverse Events,5
Anthony,Brandon,5,3,05x03,Adverse Events,5
Brandon,Taub,5,3,05x03,Adverse Events,5
Heather,Brandon,5,3,05x03,Adverse Events,4
Brandon,Heather,5,3,05x03,Adverse Events,4
Brandon,Foreman,5,3,05x03,Adverse Events,4
Brandon,Susan,5,3,05x03,Adverse Events,3
Cuddy,House,5,3,05x03,Adverse Events,3
Taub,Foreman,5,3,05x03,Adverse Events,3
Foreman,Taub,5,3,05x03,Adverse Events,3
Foreman,Thirteen,5,3,05x03,Adverse Events,3
Foreman,Brandon,5,3,05x03,Adverse Events,3
Thirteen,Foreman,5,3,05x03,Adverse Events,3
Anthony,Susan,5,3,05x03,Adverse Events,2
Brandon,Anthony,5,3,05x03,Adverse Events,2
House,Cuddy,5,3,05x03,Adverse Events,2
Foreman,Heather,5,3,05x03,Adverse Events,2
Foreman,Kutner,5,3,05x03,Adverse Events,2
Kutner,Foreman,5,3,05x03,Adverse Events,2
Brandon,Kutner,5,3,05x03,Adverse Events,2
Heather,Taub,5,3,05x03,Adverse Events,2
Nurse,Chase,5,3,05x03,Adverse Events,2
Chase,Nurse,5,3,05x03,Adverse Events,2
Susan,Heather,5,3,05x03,Adverse Events,1
Heather,Anthony,5,3,05x03,Adverse Events,1
Anthony,Heather,5,3,05x03,Adverse Events,1
Thirteen,Kutner,5,3,05x03,Adverse Events,1
Heather,House,5,3,05x03,Adverse Events,1
Cuddy,Man,5,3,05x03,Adverse Events,1
Man,Cuddy,5,3,05x03,Adverse Events,1
Kutner,Brandon,5,3,05x03,Adverse Events,1
Taub,Heather,5,3,05x03,Adverse Events,1
House,Lucase,5,3,05x03,Adverse Events,1
Lucase,House,5,3,05x03,Adverse Events,1
House,Wilson,5,4,05x04,Birthmarks,61
Wilson,House,5,4,05x04,Birthmarks,56
Foreman,House,5,4,05x04,Birthmarks,14
House,Foreman,5,4,05x04,Birthmarks,13
Nicole,Kutner,5,4,05x04,Birthmarks,9
Thirteen,House,5,4,05x04,Birthmarks,8
Wilson,Costello,5,4,05x04,Birthmarks,8
Costello,House,5,4,05x04,Birthmarks,8
House,Kutner,5,4,05x04,Birthmarks,7
House,Thirteen,5,4,05x04,Birthmarks,6
House,Taub,5,4,05x04,Birthmarks,6
Kutner,Taub,5,4,05x04,Birthmarks,6
Taub,Foreman,5,4,05x04,Birthmarks,6
Cuddy,House,5,4,05x04,Birthmarks,6
House,Cuddy,5,4,05x04,Birthmarks,6
Kutner,Nicole,5,4,05x04,Birthmarks,6
House,Costello,5,4,05x04,Birthmarks,6
Nicole,Fang Dong Wen,5,4,05x04,Birthmarks,5
Kutner,House,5,4,05x04,Birthmarks,5
Taub,House,5,4,05x04,Birthmarks,5
Chase,Foreman,5,4,05x04,Birthmarks,5
Foreman,Kutner,5,4,05x04,Birthmarks,5
Costello,Wilson,5,4,05x04,Birthmarks,5
Fang Dong Wen,Nicole,5,4,05x04,Birthmarks,4
Kutner,Foreman,5,4,05x04,Birthmarks,4
Foreman,Chase,5,4,05x04,Birthmarks,4
Taub,Kutner,5,4,05x04,Birthmarks,4
House,Fang Dong Wen,5,4,05x04,Birthmarks,4
Fang Dong Wen,House,5,4,05x04,Birthmarks,4
House,Nicole,5,4,05x04,Birthmarks,3
Janice,Kutner,5,4,05x04,Birthmarks,3
Kutner,Thirteen,5,4,05x04,Birthmarks,3
Foreman,Thirteen,5,4,05x04,Birthmarks,3
Foreman,Taub,5,4,05x04,Birthmarks,3
House,Blythe,5,4,05x04,Birthmarks,3
Nicole,House,5,4,05x04,Birthmarks,2
Janice,Bob,5,4,05x04,Birthmarks,2
Bob,House,5,4,05x04,Birthmarks,2
House,Bob,5,4,05x04,Birthmarks,2
Kutner,Janice,5,4,05x04,Birthmarks,2
Thirteen,Kutner,5,4,05x04,Birthmarks,2
Cameron,Chase,5,4,05x04,Birthmarks,2
Kutner,Cameron,5,4,05x04,Birthmarks,2
Cameron,Kutner,5,4,05x04,Birthmarks,2
Foreman,Costello,5,4,05x04,Birthmarks,2
Thirteen,Foreman,5,4,05x04,Birthmarks,2
Taub,Nicole,5,4,05x04,Birthmarks,2
Blythe,House,5,4,05x04,Birthmarks,2
Kutner,Bob,5,4,05x04,Birthmarks,2
House,Janice,5,4,05x04,Birthmarks,1
Nicole,Janice,5,4,05x04,Birthmarks,1
Thirteen,Taub,5,4,05x04,Birthmarks,1
Taub,Thirteen,5,4,05x04,Birthmarks,1
Foreman,Cameron,5,4,05x04,Birthmarks,1
Chase,Cameron,5,4,05x04,Birthmarks,1
Cameron,Foreman,5,4,05x04,Birthmarks,1
Chase,Nicole,5,4,05x04,Birthmarks,1
Nicole,Chase,5,4,05x04,Birthmarks,1
Chase,Taub,5,4,05x04,Birthmarks,1
Taub,Chase,5,4,05x04,Birthmarks,1
Blythe,Wilson,5,4,05x04,Birthmarks,1
Bob,Nicole,5,4,05x04,Birthmarks,1
Minister & Mourners,House,5,4,05x04,Birthmarks,1
Bob,Janice,5,4,05x04,Birthmarks,1
Thirteen,House,5,5,05x05,Lucky Thirteen,40
House,Thirteen,5,5,05x05,Lucky Thirteen,34
Spencer,Thirteen,5,5,05x05,Lucky Thirteen,27
Thirteen,Spencer,5,5,05x05,Lucky Thirteen,27
House,Wilson,5,5,05x05,Lucky Thirteen,17
House,Foreman,5,5,05x05,Lucky Thirteen,17
Foreman,Thirteen,5,5,05x05,Lucky Thirteen,15
Lucas,House,5,5,05x05,Lucky Thirteen,15
Foreman,House,5,5,05x05,Lucky Thirteen,15
Wilson,House,5,5,05x05,Lucky Thirteen,15
House,Lucas,5,5,05x05,Lucky Thirteen,14
Thirteen,Foreman,5,5,05x05,Lucky Thirteen,12
Cameron,House,5,5,05x05,Lucky Thirteen,7
House,Cameron,5,5,05x05,Lucky Thirteen,6
Taub,House,5,5,05x05,Lucky Thirteen,6
Spencer,House,5,5,05x05,Lucky Thirteen,6
Cuddy,House,5,5,05x05,Lucky Thirteen,6
House,Taub,5,5,05x05,Lucky Thirteen,5
Chase,Foreman,5,5,05x05,Lucky Thirteen,5
Foreman,Chase,5,5,05x05,Lucky Thirteen,5
Taub,Thirteen,5,5,05x05,Lucky Thirteen,4
House,Spencer,5,5,05x05,Lucky Thirteen,4
House,Cuddy,5,5,05x05,Lucky Thirteen,4
Cameron,Thirteen,5,5,05x05,Lucky Thirteen,3
Thirteen,Kutner,5,5,05x05,Lucky Thirteen,3
Taub,Chase,5,5,05x05,Lucky Thirteen,3
Chase,Taub,5,5,05x05,Lucky Thirteen,3
Thirteen,Cameron,5,5,05x05,Lucky Thirteen,2
Kutner,Taub,5,5,05x05,Lucky Thirteen,2
Thirteen,Taub,5,5,05x05,Lucky Thirteen,2
Kutner,Thirteen,5,5,05x05,Lucky Thirteen,2
House,Kutner,5,5,05x05,Lucky Thirteen,2
Thirteen,Cuddy,5,5,05x05,Lucky Thirteen,2
Wilson,Cuddy,5,5,05x05,Lucky Thirteen,2
Emt,Cameron,5,5,05x05,Lucky Thirteen,1
Foreman,House & Foreman Together,5,5,05x05,Lucky Thirteen,1
Kutner,House,5,5,05x05,Lucky Thirteen,1
Cuddy,Thirteen,5,5,05x05,Lucky Thirteen,1
Kutner,Foreman,5,5,05x05,Lucky Thirteen,1
Foreman,Taub,5,5,05x05,Lucky Thirteen,1
Cuddy,Wilson,5,5,05x05,Lucky Thirteen,1
House,Cuddy,5,6,05x06,Joy,40
Cuddy,House,5,6,05x06,Joy,39
Cuddy,Becca,5,6,05x06,Joy,36
Becca,Cuddy,5,6,05x06,Joy,33
Taub,Thirteen,5,6,05x06,Joy,27
Thirteen,Taub,5,6,05x06,Joy,21
House,Taub,5,6,05x06,Joy,17
Kutner,House,5,6,05x06,Joy,15
Thirteen,House,5,6,05x06,Joy,14
House,Thirteen,5,6,05x06,Joy,12
Taub,House,5,6,05x06,Joy,12
House,Foreman,5,6,05x06,Joy,11
Samantha,Jerry,5,6,05x06,Joy,10
Foreman,House,5,6,05x06,Joy,10
House,Wilson,5,6,05x06,Joy,10
Wilson,House,5,6,05x06,Joy,10
Jerry,Samantha,5,6,05x06,Joy,8
House,Kutner,5,6,05x06,Joy,8
Thirteen,Samantha,5,6,05x06,Joy,7
Cuddy,Cameron,5,6,05x06,Joy,7
Taub,Jerry,5,6,05x06,Joy,7
Samantha,Thirteen,5,6,05x06,Joy,6
Cameron,Cuddy,5,6,05x06,Joy,6
Jerry,Taub,5,6,05x06,Joy,6
Thirteen,Kutner,5,6,05x06,Joy,5
Kutner,Taub,5,6,05x06,Joy,5
Foreman,Thirteen,5,6,05x06,Joy,4
Thirteen,Jerry,5,6,05x06,Joy,4
Taub,Kutner,5,6,05x06,Joy,4
Thirteen,Foreman,5,6,05x06,Joy,3
Jerry,Thirteen,5,6,05x06,Joy,3
Taub,Foreman,5,6,05x06,Joy,3
Thirteen,Sadie,5,6,05x06,Joy,3
Sadie,Thirteen,5,6,05x06,Joy,3
Kutner,Thirteen,5,6,05x06,Joy,3
House,Chase,5,6,05x06,Joy,3
Chase,Cuddy,5,6,05x06,Joy,3
House,Jerry,5,6,05x06,Joy,3
Jerry,House,5,6,05x06,Joy,3
Jerry,Foreman,5,6,05x06,Joy,2
Foreman,Kutner,5,6,05x06,Joy,2
Cameron,Becca,5,6,05x06,Joy,2
Taub,Sadie,5,6,05x06,Joy,2
Sadie,Taub,5,6,05x06,Joy,2
Chase,House,5,6,05x06,Joy,2
Becca,Chase,5,6,05x06,Joy,2
Cuddy,Samantha,5,6,05x06,Joy,2
Samantha,Cuddy,5,6,05x06,Joy,2
Foreman,Jerry,5,6,05x06,Joy,1
Foreman,Taub,5,6,05x06,Joy,1
Becca,Cameron,5,6,05x06,Joy,1
Jerry,Kutner,5,6,05x06,Joy,1
Chase,Becca,5,6,05x06,Joy,1
Becca,House,5,6,05x06,Joy,1
House,Wilson,5,8,05x08,Emancipation,21
Wilson,House,5,8,05x08,Emancipation,20
Kutner,Sophia,5,8,05x08,Emancipation,19
Kutner,House,5,8,05x08,Emancipation,18
House,Thirteen,5,8,05x08,Emancipation,18
House,Foreman,5,8,05x08,Emancipation,18
Foreman,House,5,8,05x08,Emancipation,17
Sophia,Kutner,5,8,05x08,Emancipation,17
Thirteen,Sophia,5,8,05x08,Emancipation,16
Chase,Foreman,5,8,05x08,Emancipation,14
Thirteen,House,5,8,05x08,Emancipation,14
Sophia,Thirteen,5,8,05x08,Emancipation,14
Foreman,Chase,5,8,05x08,Emancipation,13
Foreman,Kutner,5,8,05x08,Emancipation,10
House,Taub,5,8,05x08,Emancipation,10
Taub,House,5,8,05x08,Emancipation,10
Melinda,Foreman,5,8,05x08,Emancipation,10
House,Kutner,5,8,05x08,Emancipation,9
Taub,Thirteen,5,8,05x08,Emancipation,9
Thirteen,Taub,5,8,05x08,Emancipation,9
Foreman,Melinda,5,8,05x08,Emancipation,9
Evan,Foreman,5,8,05x08,Emancipation,8
Foreman,Evan,5,8,05x08,Emancipation,7
Cameron,Foreman,5,8,05x08,Emancipation,6
House,Sophia,5,8,05x08,Emancipation,6
Taub,Kutner,5,8,05x08,Emancipation,5
Cuddy,Foreman,5,8,05x08,Emancipation,5
Foreman,Cuddy,5,8,05x08,Emancipation,5
Foreman,Cameron,5,8,05x08,Emancipation,5
Chase,Cameron,5,8,05x08,Emancipation,5
Sophia,Foreman,5,8,05x08,Emancipation,5
Sophia,House,5,8,05x08,Emancipation,5
Kutner,Taub,5,8,05x08,Emancipation,4
Thirteen,Kutner,5,8,05x08,Emancipation,4
Kutner,Thirteen,5,8,05x08,Emancipation,4
Thirteen,Foreman,5,8,05x08,Emancipation,4
Cameron,Chase,5,8,05x08,Emancipation,4
Maria,Doug,5,8,05x08,Emancipation,3
Doug,Maria,5,8,05x08,Emancipation,3
Kutner,Foreman,5,8,05x08,Emancipation,3
Sophia,Taub,5,8,05x08,Emancipation,3
Foreman,Thirteen,5,8,05x08,Emancipation,3
Thirteen,Girl,5,8,05x08,Emancipation,3
Girl,Thirteen,5,8,05x08,Emancipation,3
Maria,Sophia,5,8,05x08,Emancipation,2
Melinda,Evan,5,8,05x08,Emancipation,2
Evan,Melinda,5,8,05x08,Emancipation,2
Taub,Sophia,5,8,05x08,Emancipation,2
Thirteen,Valez,5,8,05x08,Emancipation,2
Valez,Thirteen,5,8,05x08,Emancipation,2
Sophia,Maria,5,8,05x08,Emancipation,1
Sophia,Doug,5,8,05x08,Emancipation,1
Doug,Sophia,5,8,05x08,Emancipation,1
Taub,Foreman,5,8,05x08,Emancipation,1
Kutner,Nurse,5,8,05x08,Emancipation,1
Nurse,Sophia,5,8,05x08,Emancipation,1
Foreman,Jonah,5,8,05x08,Emancipation,1
Jonah,Foreman,5,8,05x08,Emancipation,1
Foreman,Sophia,5,8,05x08,Emancipation,1
Girl,Valez,5,8,05x08,Emancipation,1
Valez,Girl,5,8,05x08,Emancipation,1
House,Jason,5,9,05x09,Last Resort,59
Jason,House,5,9,05x09,Last Resort,58
Thirteen,House,5,9,05x09,Last Resort,16
House,Thirteen,5,9,05x09,Last Resort,16
House,Cuddy,5,9,05x09,Last Resort,7
Cuddy,House,5,9,05x09,Last Resort,7
Bowman,Cuddy,5,9,05x09,Last Resort,7
Foreman,Thirteen,5,9,05x09,Last Resort,6
House,Oliver,5,9,05x09,Last Resort,6
Cuddy,Bowman,5,9,05x09,Last Resort,6
House,Cameron,5,9,05x09,Last Resort,6
Regina,House,5,9,05x09,Last Resort,6
Bowman,Jason,5,9,05x09,Last Resort,6
Jason,Thirteen,5,9,05x09,Last Resort,6
House,Regina,5,9,05x09,Last Resort,6
Cameron,House,5,9,05x09,Last Resort,5
Thirteen,Jason,5,9,05x09,Last Resort,5
House,Bowman,5,9,05x09,Last Resort,4
House,Wilson,5,9,05x09,Last Resort,4
Larry,Thirteen,5,9,05x09,Last Resort,3
Thirteen,Foreman,5,9,05x09,Last Resort,3
Bill,House,5,9,05x09,Last Resort,3
House,Mitch,5,9,05x09,Last Resort,3
Taub,Kutner,5,9,05x09,Last Resort,3
Bowman,House,5,9,05x09,Last Resort,3
Jason,Bowman,5,9,05x09,Last Resort,3
Oliver,House,5,9,05x09,Last Resort,3
Wilson,House,5,9,05x09,Last Resort,3
Thirteen,Larry,5,9,05x09,Last Resort,2
Mitch,House,5,9,05x09,Last Resort,2
Mitch,Jason,5,9,05x09,Last Resort,2
Cuddy,Jason,5,9,05x09,Last Resort,2
Kutner,Cameron,5,9,05x09,Last Resort,2
Cameron,Kutner,5,9,05x09,Last Resort,2
House,Chase,5,9,05x09,Last Resort,2
Chase,House,5,9,05x09,Last Resort,2
House,Foreman,5,9,05x09,Last Resort,2
House,Kutner,5,9,05x09,Last Resort,2
Jason,Nikki,5,9,05x09,Last Resort,2
Nikki,Jason,5,9,05x09,Last Resort,2
Taub,House,5,9,05x09,Last Resort,2
Cameron,Jason,5,9,05x09,Last Resort,2
Jason,Sandra's Husband,5,9,05x09,Last Resort,1
Sandra's Husband,House,5,9,05x09,Last Resort,1
House,Bill,5,9,05x09,Last Resort,1
House,Sandra,5,9,05x09,Last Resort,1
Oliver,Jason,5,9,05x09,Last Resort,1
Jason,Mitch,5,9,05x09,Last Resort,1
Jason,Larry,5,9,05x09,Last Resort,1
Larry,House,5,9,05x09,Last Resort,1
Foreman,House,5,9,05x09,Last Resort,1
Cameron,Regina,5,9,05x09,Last Resort,1
Kutner,Bill,5,9,05x09,Last Resort,1
Thirteen,Bowman,5,9,05x09,Last Resort,1
Jason,Cuddy,5,9,05x09,Last Resort,1
Oliver,Regina,5,9,05x09,Last Resort,1
Kutner,Taub,5,9,05x09,Last Resort,1
Kutner,Thirteen,5,9,05x09,Last Resort,1
Thirteen,Bill,5,9,05x09,Last Resort,1
Bill,Jason,5,9,05x09,Last Resort,1
Jason,Sandra,5,9,05x09,Last Resort,1
Sandra,House,5,9,05x09,Last Resort,1
Regina,Bill,5,9,05x09,Last Resort,1
Bill,Sandra,5,9,05x09,Last Resort,1
Sandra,Thirteen,5,9,05x09,Last Resort,1
Regina,Jason,5,9,05x09,Last Resort,1
Jason,Regina,5,9,05x09,Last Resort,1
Regina,Thirteen,5,9,05x09,Last Resort,1
Cuddy,Regina,5,9,05x09,Last Resort,1
Foreman,Taub,5,9,05x09,Last Resort,1
Jason,Kutner,5,9,05x09,Last Resort,1
Kutner,House,5,9,05x09,Last Resort,1
Wilson,Cameron,5,9,05x09,Last Resort,1
Kutner,Jason,5,9,05x09,Last Resort,1
Cop,Cuddy,5,9,05x09,Last Resort,1
House,Taub,5,9,05x09,Last Resort,1
Taub,House,5,10,05x10,Let Them Eat Cake,34
Taub,Kutner,5,10,05x10,Let Them Eat Cake,26
Kutner,Taub,5,10,05x10,Let Them Eat Cake,26
Emmy,Taub,5,10,05x10,Let Them Eat Cake,25
Taub,Emmy,5,10,05x10,Let Them Eat Cake,23
House,Cuddy,5,10,05x10,Let Them Eat Cake,22
House,Taub,5,10,05x10,Let Them Eat Cake,22
Kutner,House,5,10,05x10,Let Them Eat Cake,22
Cuddy,House,5,10,05x10,Let Them Eat Cake,20
House,Kutner,5,10,05x10,Let Them Eat Cake,20
Emmy,Irv,5,10,05x10,Let Them Eat Cake,10
Irv,Emmy,5,10,05x10,Let Them Eat Cake,9
Thirteen,Foreman,5,10,05x10,Let Them Eat Cake,9
Foreman,Thirteen,5,10,05x10,Let Them Eat Cake,9
Thirteen,House,5,10,05x10,Let Them Eat Cake,8
House,Thirteen,5,10,05x10,Let Them Eat Cake,7
Wilson,Cuddy,5,10,05x10,Let Them Eat Cake,7
Cuddy,Wilson,5,10,05x10,Let Them Eat Cake,7
Kutner,Deedee,5,10,05x10,Let Them Eat Cake,6
House,Foreman,5,10,05x10,Let Them Eat Cake,5
Deedee,Cameron,5,10,05x10,Let Them Eat Cake,5
Kutner,Chase,5,10,05x10,Let Them Eat Cake,5
Deedee,Kutner,5,10,05x10,Let Them Eat Cake,4
Chase,Kutner,5,10,05x10,Let Them Eat Cake,4
Wilson,House,5,10,05x10,Let Them Eat Cake,4
House,Wilson,5,10,05x10,Let Them Eat Cake,4
Emmy,Director,5,10,05x10,Let Them Eat Cake,3
Director,Emmy,5,10,05x10,Let Them Eat Cake,3
Emmy,Kutner,5,10,05x10,Let Them Eat Cake,3
Kutner,Emmy,5,10,05x10,Let Them Eat Cake,3
Foreman,House,5,10,05x10,Let Them Eat Cake,3
Cameron,Deedee,5,10,05x10,Let Them Eat Cake,3
Cameron,Kutner,5,10,05x10,Let Them Eat Cake,3
House,Emmy,5,10,05x10,Let Them Eat Cake,3
Thirteen,Kutner,5,10,05x10,Let Them Eat Cake,2
Deedee,Taub,5,10,05x10,Let Them Eat Cake,2
Taub,Deedee,5,10,05x10,Let Them Eat Cake,2
Kutner,Cameron,5,10,05x10,Let Them Eat Cake,2
House,Deedee,5,10,05x10,Let Them Eat Cake,2
Deedee,House,5,10,05x10,Let Them Eat Cake,2
Irv,Director,5,10,05x10,Let Them Eat Cake,1
Director,Irv,5,10,05x10,Let Them Eat Cake,1
Kutner,Cuddy,5,10,05x10,Let Them Eat Cake,1
Cuddy,Taub,5,10,05x10,Let Them Eat Cake,1
Taub,Cuddy,5,10,05x10,Let Them Eat Cake,1
Cuddy,Kutner,5,10,05x10,Let Them Eat Cake,1
Thirteen,Taub,5,10,05x10,Let Them Eat Cake,1
Taub,Irv,5,10,05x10,Let Them Eat Cake,1
Irv,Other Visitors,5,10,05x10,Let Them Eat Cake,1
Other Visitors,Emmy,5,10,05x10,Let Them Eat Cake,1
Kutner,Thirteen,5,10,05x10,Let Them Eat Cake,1
House,Cudddy,5,10,05x10,Let Them Eat Cake,1
Cudddy,House,5,10,05x10,Let Them Eat Cake,1
Emmy,House,5,10,05x10,Let Them Eat Cake,1
Kutner,Nurse,5,10,05x10,Let Them Eat Cake,1
House,Cuddy,5,11,05x11,Joy to the World,27
Cuddy,House,5,11,05x11,Joy to the World,24
Thirteen,Foreman,5,11,05x11,Joy to the World,16
Foreman,Thirteen,5,11,05x11,Joy to the World,16
Taub,Kutner,5,11,05x11,Joy to the World,13
Cuddy,Natalie,5,11,05x11,Joy to the World,13
House,Whitney,5,11,05x11,Joy to the World,13
Whitney,House,5,11,05x11,Joy to the World,13
Taub,House,5,11,05x11,Joy to the World,12
Kutner,Taub,5,11,05x11,Joy to the World,11
Natalie,Cuddy,5,11,05x11,Joy to the World,11
Wilson,House,5,11,05x11,Joy to the World,9
House,Wilson,5,11,05x11,Joy to the World,8
House,Taub,5,11,05x11,Joy to the World,7
Kutner,Simon,5,11,05x11,Joy to the World,7
Simon,Kutner,5,11,05x11,Joy to the World,7
Thirteen,Janice,5,11,05x11,Joy to the World,7
Janice,Thirteen,5,11,05x11,Joy to the World,6
House,Thirteen,5,11,05x11,Joy to the World,5
Wilson,Taub,5,11,05x11,Joy to the World,5
Taub,Wilson,5,11,05x11,Joy to the World,5
Schmidt,Foreman,5,11,05x11,Joy to the World,5
Foreman,Schmidt,5,11,05x11,Joy to the World,5
Thirteen,House,5,11,05x11,Joy to the World,4
Thirteen,Taub,5,11,05x11,Joy to the World,4
Kutner,House,5,11,05x11,Joy to the World,4
Cuddy,Mrs Soellner,5,11,05x11,Joy to the World,4
Mrs Soellner,Cuddy,5,11,05x11,Joy to the World,4
Geoff,House,5,11,05x11,Joy to the World,4
Kutner,Natalie,5,11,05x11,Joy to the World,4
Natalie,Kutner,5,11,05x11,Joy to the World,4
Sarah,Natalie,5,11,05x11,Joy to the World,3
Natalie,Sarah,5,11,05x11,Joy to the World,3
Cuddy,Taub,5,11,05x11,Joy to the World,3
House,Kutner,5,11,05x11,Joy to the World,3
Sarah,Chase,5,11,05x11,Joy to the World,3
Wilson,Kutner,5,11,05x11,Joy to the World,3
House,Geoff,5,11,05x11,Joy to the World,3
Anna,House,5,11,05x11,Joy to the World,3
Cuddy,Wilson,5,11,05x11,Joy to the World,3
Cuddy,Michael,5,11,05x11,Joy to the World,3
Woman,Cuddy,5,11,05x11,Joy to the World,3
Kutner,Thirteen,5,11,05x11,Joy to the World,2
Kutner,Sarah,5,11,05x11,Joy to the World,2
Anna,Sarah,5,11,05x11,Joy to the World,2
Sarah,Kutner,5,11,05x11,Joy to the World,2
Chase,Kutner,5,11,05x11,Joy to the World,2
Kutner,Chase,5,11,05x11,Joy to the World,2
Chase,Sarah,5,11,05x11,Joy to the World,2
Cuddy,Mr Soellner,5,11,05x11,Joy to the World,2
Mr Soellner,Cuddy,5,11,05x11,Joy to the World,2
Kutner,Wilson,5,11,05x11,Joy to the World,2
Cuddy,Kutner,5,11,05x11,Joy to the World,2
Cuddy,Thirteen,5,11,05x11,Joy to the World,2
Geoff,Whitney,5,11,05x11,Joy to the World,2
House,Anna,5,11,05x11,Joy to the World,2
Mr Soellner,Taub,5,11,05x11,Joy to the World,2
Wilson,Cuddy,5,11,05x11,Joy to the World,2
Natalie,Mrs Soellner,5,11,05x11,Joy to the World,2
Michael,Cuddy,5,11,05x11,Joy to the World,2
Cameron,Kutner,5,11,05x11,Joy to the World,2
Kutner,Jonathan,5,11,05x11,Joy to the World,2
Jonathan,Kutner,5,11,05x11,Joy to the World,2
Sarah,Rachelle,5,11,05x11,Joy to the World,1
Rachelle,Natalie,5,11,05x11,Joy to the World,1
Natalie,Announcer,5,11,05x11,Joy to the World,1
Announcer,Ensemble,5,11,05x11,Joy to the World,1
Ensemble,Natalie,5,11,05x11,Joy to the World,1
Chase,Anna,5,11,05x11,Joy to the World,1
Sarah,Anna,5,11,05x11,Joy to the World,1
Simon,Chase,5,11,05x11,Joy to the World,1
Mrs Soellner,Mr Soellner,5,11,05x11,Joy to the World,1
Mr Soellner,Mrs Soellner,5,11,05x11,Joy to the World,1
Taub,Cuddy,5,11,05x11,Joy to the World,1
Thirteen,Kutner,5,11,05x11,Joy to the World,1
Whitney,Geoff,5,11,05x11,Joy to the World,1
Taub,Natalie,5,11,05x11,Joy to the World,1
Natalie,Taub,5,11,05x11,Joy to the World,1
Taub,Mr Soellner,5,11,05x11,Joy to the World,1
Kutner,Cuddy,5,11,05x11,Joy to the World,1
Natalie,Mr Soellner,5,11,05x11,Joy to the World,1
Mr Soellner,Natalie,5,11,05x11,Joy to the World,1
Mrs Soellner,Natalie,5,11,05x11,Joy to the World,1
Cuddy,Woman,5,11,05x11,Joy to the World,1
Michael,Woman,5,11,05x11,Joy to the World,1
Kutner,Cameron,5,11,05x11,Joy to the World,1
Thirteen,Foreman,5,12,05x12,Painless,18
House,Cuddy,5,12,05x12,Painless,17
Foreman,Thirteen,5,12,05x12,Painless,16
Cuddy,House,5,12,05x12,Painless,14
